11688006_0_8123036130090004213, http://dbpedia.org/ontology/Country,1,0.01
39759273_0_1427898308030295194, http://dbpedia.org/ontology/Film,5,0.1
39759273_0_1427898308030295194, http://dbpedia.org/ontology/Film,3,0.1
39759273_0_1427898308030295194, http://dbpedia.org/ontology/Film,1,0.1
14380604_4_3329235705746762392, http://dbpedia.org/ontology/Company,5,0.1
14380604_4_3329235705746762392, http://dbpedia.org/ontology/Company,3,0.1
14380604_4_3329235705746762392, http://dbpedia.org/ontology/Company,1,0.1
79327346_0_5787863739697336601, http://dbpedia.org/ontology/Country,5,0.05
79327346_0_5787863739697336601, http://dbpedia.org/ontology/Country,3,0.05
79327346_0_5787863739697336601, http://dbpedia.org/ontology/Country,1,0.01
71840765_0_6664391841933033844, http://dbpedia.org/ontology/Lake,5,0.1
71840765_0_6664391841933033844, http://dbpedia.org/ontology/Lake,3,0.1
71840765_0_6664391841933033844, http://dbpedia.org/ontology/Lake,1,0.05
12271141_0_8517913935669973086, http://dbpedia.org/ontology/Company,5,0.1
12271141_0_8517913935669973086, http://dbpedia.org/ontology/Company,3,0.1
12271141_0_8517913935669973086, http://dbpedia.org/ontology/Company,1,0.1
29414811_2_4773219892816395776, http://dbpedia.org/ontology/VideoGame,5,0.1
29414811_2_4773219892816395776, http://dbpedia.org/ontology/VideoGame,3,0.1
29414811_2_4773219892816395776, http://dbpedia.org/ontology/VideoGame,1,0.01
45073662_0_3179937335063201739, http://dbpedia.org/ontology/BaseballPlayer,5,0.1
45073662_0_3179937335063201739, http://dbpedia.org/ontology/BaseballPlayer,3,0.1
45073662_0_3179937335063201739, http://dbpedia.org/ontology/BaseballPlayer,1,0.1
33401079_0_9127583903019856402, http://dbpedia.org/ontology/Person,5,0.4
33401079_0_9127583903019856402, http://dbpedia.org/ontology/Person,3,0.4
33401079_0_9127583903019856402, http://dbpedia.org/ontology/Person,1,0.4
29412826_0_3422707769191426540, http://dbpedia.org/ontology/Museum,5,0.1
29412826_0_3422707769191426540, http://dbpedia.org/ontology/Museum,3,0.1
29412826_0_3422707769191426540, http://dbpedia.org/ontology/Museum,1,0.05
37815699_0_8391788584341609964, http://dbpedia.org/ontology/Person,5,0.1
37815699_0_8391788584341609964, http://dbpedia.org/ontology/Person,3,0.01
37815699_0_8391788584341609964, http://dbpedia.org/ontology/Person,1,0.01
19272019_0_1508498249156534553, http://dbpedia.org/ontology/University,5,0.1
19272019_0_1508498249156534553, http://dbpedia.org/ontology/University,3,0.1
19272019_0_1508498249156534553, http://dbpedia.org/ontology/University,1,0.01
77632062_0_2292892375652659825, http://dbpedia.org/ontology/City,1, alpha outside the scope
55238374_0_3379409961751009152, http://dbpedia.org/ontology/Country,5,0.1
55238374_0_3379409961751009152, http://dbpedia.org/ontology/Country,3,0.1
55238374_0_3379409961751009152, http://dbpedia.org/ontology/Country,1,0.01
61121469_0_6337620713408906340, http://dbpedia.org/ontology/Country,5,0.1
61121469_0_6337620713408906340, http://dbpedia.org/ontology/Country,3,0.05
61121469_0_6337620713408906340, http://dbpedia.org/ontology/Country,1,0.01
 3887681_0_7938589465814037992, http://dbpedia.org/ontology/Lake,1, alpha outside the scope
10630177_0_4831842476649004753, http://dbpedia.org/ontology/Building,5,0.1
10630177_0_4831842476649004753, http://dbpedia.org/ontology/Building,3,0.1
10630177_0_4831842476649004753, http://dbpedia.org/ontology/Building,1,0.1
41194422_0_7231546114369966811, http://dbpedia.org/ontology/Country,5,0.05
41194422_0_7231546114369966811, http://dbpedia.org/ontology/Country,3,0.05
41194422_0_7231546114369966811, http://dbpedia.org/ontology/Country,1,0.01
51741865_0_9203644246202164492, http://dbpedia.org/ontology/RadioStation,5,0.1
51741865_0_9203644246202164492, http://dbpedia.org/ontology/RadioStation,3,0.1
51741865_0_9203644246202164492, http://dbpedia.org/ontology/RadioStation,1,0.01
67865873_0_8259587610208037357, http://dbpedia.org/ontology/Country,5,0.05
67865873_0_8259587610208037357, http://dbpedia.org/ontology/Country,3,0.05
67865873_0_8259587610208037357, http://dbpedia.org/ontology/Country,1,0.01
20135078_0_7570343137119682530, http://dbpedia.org/ontology/Film,5,0.1
20135078_0_7570343137119682530, http://dbpedia.org/ontology/Film,3,0.1
20135078_0_7570343137119682530, http://dbpedia.org/ontology/Film,1,0.05
21337553_0_8832378999628437599, http://dbpedia.org/ontology/Mountain,5,0.1
21337553_0_8832378999628437599, http://dbpedia.org/ontology/Mountain,3,0.1
21337553_0_8832378999628437599, http://dbpedia.org/ontology/Mountain,1,0.1
 1614988_0_8789868670151796042, http://dbpedia.org/ontology/Scientist,5,0.1
 1614988_0_8789868670151796042, http://dbpedia.org/ontology/Scientist,3,0.1
 1614988_0_8789868670151796042, http://dbpedia.org/ontology/Scientist,1,0.1
 90723763_0_874013697986950454, http://dbpedia.org/ontology/Company,5, alpha outside the scope
 90723763_0_874013697986950454, http://dbpedia.org/ontology/Company,3, alpha outside the scope
 90723763_0_874013697986950454, http://dbpedia.org/ontology/Company,1, alpha outside the scope
11833461_1_3811022039809817402, http://dbpedia.org/ontology/VideoGame,5,0.1
11833461_1_3811022039809817402, http://dbpedia.org/ontology/VideoGame,3,0.1
11833461_1_3811022039809817402, http://dbpedia.org/ontology/VideoGame,1,0.01
38428277_0_1311643810102462607, http://dbpedia.org/ontology/Film,5,0.1
38428277_0_1311643810102462607, http://dbpedia.org/ontology/Film,3,0.1
38428277_0_1311643810102462607, http://dbpedia.org/ontology/Film,1,0.1
54719588_0_8417197176086756912, http://dbpedia.org/ontology/Film,5,0.1
54719588_0_8417197176086756912, http://dbpedia.org/ontology/Film,3,0.1
54719588_0_8417197176086756912, http://dbpedia.org/ontology/Film,1,0.05
 6869358_0_1379459120563510331, http://dbpedia.org/ontology/Novel,5, alpha outside the scope
 6869358_0_1379459120563510331, http://dbpedia.org/ontology/Novel,3, alpha outside the scope
 6869358_0_1379459120563510331, http://dbpedia.org/ontology/Novel,1, alpha outside the scope
52208141_2_5171684379987586712, http://dbpedia.org/ontology/Museum,5,0.1
52208141_2_5171684379987586712, http://dbpedia.org/ontology/Museum,3,0.1
52208141_2_5171684379987586712, http://dbpedia.org/ontology/Museum,1,0.01
14311244_0_7604843865524657408, http://dbpedia.org/ontology/Mountain,5,0.1
14311244_0_7604843865524657408, http://dbpedia.org/ontology/Mountain,3,0.1
14311244_0_7604843865524657408, http://dbpedia.org/ontology/Mountain,1,0.1
28646774_0_3256889721737611537, http://dbpedia.org/ontology/PoliticalParty,5,0.1
28646774_0_3256889721737611537, http://dbpedia.org/ontology/PoliticalParty,3,0.1
28646774_0_3256889721737611537, http://dbpedia.org/ontology/PoliticalParty,1,0.1
 9567241_0_5666388268510912770, http://dbpedia.org/ontology/Newspaper,5,0.1
 9567241_0_5666388268510912770, http://dbpedia.org/ontology/Newspaper,3,0.1
 9567241_0_5666388268510912770, http://dbpedia.org/ontology/Newspaper,1,0.01
16767252_0_2409448375013995751, http://dbpedia.org/ontology/Film,5,0.1
16767252_0_2409448375013995751, http://dbpedia.org/ontology/Film,3,0.1
16767252_0_2409448375013995751, http://dbpedia.org/ontology/Film,1,0.1
86627271_6_2239821927452848323, http://dbpedia.org/ontology/Lake,5,0.1
86627271_6_2239821927452848323, http://dbpedia.org/ontology/Lake,3,0.1
86627271_6_2239821927452848323, http://dbpedia.org/ontology/Lake,1,0.05
 53583534_0_503521622577229691, http://dbpedia.org/ontology/Building,5,0.1
 53583534_0_503521622577229691, http://dbpedia.org/ontology/Building,3,0.1
 53583534_0_503521622577229691, http://dbpedia.org/ontology/Building,1,0.1
24417511_0_3058323105166963431, http://dbpedia.org/ontology/BaseballPlayer,5,0.1
24417511_0_3058323105166963431, http://dbpedia.org/ontology/BaseballPlayer,3,0.1
24417511_0_3058323105166963431, http://dbpedia.org/ontology/BaseballPlayer,1,0.1
57943722_0_8666078014685775876, http://dbpedia.org/ontology/Country,5,0.01
57943722_0_8666078014685775876, http://dbpedia.org/ontology/Country,3,0.01
57943722_0_8666078014685775876, http://dbpedia.org/ontology/Country,1,0.01
 3962429_0_3452614694863053249, http://dbpedia.org/ontology/Hotel,5,0.1
 3962429_0_3452614694863053249, http://dbpedia.org/ontology/Hotel,3,0.1
 3962429_0_3452614694863053249, http://dbpedia.org/ontology/Hotel,1,0.05
29414811_12_251152470253168163, http://dbpedia.org/ontology/VideoGame,5,0.1
29414811_12_251152470253168163, http://dbpedia.org/ontology/VideoGame,3,0.1
29414811_12_251152470253168163, http://dbpedia.org/ontology/VideoGame,1,0.01
96203994_0_2127964719640427252, http://dbpedia.org/ontology/Company,5,0.1
96203994_0_2127964719640427252, http://dbpedia.org/ontology/Company,3,0.1
96203994_0_2127964719640427252, http://dbpedia.org/ontology/Company,1,0.1
64499281_8_7181683886563136802, http://dbpedia.org/ontology/Museum,5,0.1
64499281_8_7181683886563136802, http://dbpedia.org/ontology/Museum,3,0.1
64499281_8_7181683886563136802, http://dbpedia.org/ontology/Museum,1,0.01
57938705_0_8737506792349461963, http://dbpedia.org/ontology/VideoGame,5,0.1
57938705_0_8737506792349461963, http://dbpedia.org/ontology/VideoGame,3,0.1
57938705_0_8737506792349461963, http://dbpedia.org/ontology/VideoGame,1,0.01
21333456_2_1886495893795687264, http://dbpedia.org/ontology/Scientist,5,0.1
21333456_2_1886495893795687264, http://dbpedia.org/ontology/Scientist,3,0.1
21333456_2_1886495893795687264, http://dbpedia.org/ontology/Scientist,1,0.1
68442591_0_8506821153001360777, http://dbpedia.org/ontology/Hospital,5,0.1
68442591_0_8506821153001360777, http://dbpedia.org/ontology/Hospital,3,0.1
68442591_0_8506821153001360777, http://dbpedia.org/ontology/Hospital,1,0.05
21329809_0_5526008408364682899, http://dbpedia.org/ontology/City,3, alpha outside the scope
21329809_0_5526008408364682899, http://dbpedia.org/ontology/City,1, alpha outside the scope
92896255_0_4593968708343548527, http://dbpedia.org/ontology/Plant,5,0.1
92896255_0_4593968708343548527, http://dbpedia.org/ontology/Plant,3,0.1
92896255_0_4593968708343548527, http://dbpedia.org/ontology/Plant,1,0.1
75154185_0_1607627349983289012, http://dbpedia.org/ontology/City,1, alpha outside the scope
39606331_0_1646213676302448706, http://dbpedia.org/ontology/PoliticalParty,5,0.1
39606331_0_1646213676302448706, http://dbpedia.org/ontology/PoliticalParty,3,0.1
39606331_0_1646213676302448706, http://dbpedia.org/ontology/PoliticalParty,1,0.1
28079336_2_2139598421036200532, http://dbpedia.org/ontology/Company,5,0.1
28079336_2_2139598421036200532, http://dbpedia.org/ontology/Company,3,0.1
28079336_2_2139598421036200532, http://dbpedia.org/ontology/Company,1,0.1
79966524_0_1484492112455633784, http://dbpedia.org/ontology/Animal,5, alpha outside the scope
79966524_0_1484492112455633784, http://dbpedia.org/ontology/Animal,3, alpha outside the scope
